Source,Target,Type,Id,Label,timeset,Weight,e_correlation,e_relation
n2058,n4258,Undirected,42551,,,0.505241,0.505241,Pos
n2058,n4316,Undirected,42552,,,0.511739,0.511739,Pos
n2058,n4349,Undirected,42553,,,0.464621,0.464621,Pos
n2058,n4497,Undirected,42554,,,0.565405,0.565405,Pos
n2058,n4773,Undirected,42555,,,0.499966,0.499966,Pos
n2059,n2829,Undirected,42556,,,0.460869,0.460869,Pos
n2059,n4739,Undirected,42557,,,0.524377,0.524377,Pos
n2060,n2084,Undirected,42558,,,0.519591,0.519591,Pos
n2060,n2122,Undirected,42559,,,0.780678,0.780678,Pos
n2060,n2158,Undirected,42560,,,0.756258,0.756258,Pos
n2060,n2227,Undirected,42561,,,0.659473,0.659473,Pos
n2060,n2379,Undirected,42562,,,0.713799,0.713799,Pos
n2060,n2422,Undirected,42563,,,0.537251,0.537251,Pos
n2060,n2522,Undirected,42564,,,0.545073,0.545073,Pos
n2060,n2545,Undirected,42565,,,0.544091,0.544091,Pos
n2060,n2557,Undirected,42566,,,0.643994,0.643994,Pos
n2060,n2598,Undirected,42567,,,0.722819,0.722819,Pos
n2060,n2625,Undirected,42568,,,0.712082,0.712082,Pos
n2060,n2665,Undirected,42569,,,0.733517,0.733517,Pos
n2060,n2712,Undirected,42570,,,0.704932,0.704932,Pos
n2060,n2798,Undirected,42571,,,0.602868,0.602868,Pos
n2060,n2800,Undirected,42572,,,0.723934,0.723934,Pos
n2060,n2815,Undirected,42573,,,0.579915,0.579915,Pos
n2060,n2841,Undirected,42574,,,0.712815,0.712815,Pos
n2060,n2860,Undirected,42575,,,0.654418,0.654418,Pos
n2060,n2934,Undirected,42576,,,0.518134,0.518134,Pos
n2060,n3031,Undirected,42577,,,0.691334,0.691334,Pos
n2060,n3128,Undirected,42578,,,0.731115,0.731115,Pos
n2060,n3185,Undirected,42579,,,0.648132,0.648132,Pos
n2060,n3196,Undirected,42580,,,0.712259,0.712259,Pos
n2060,n3250,Undirected,42581,,,0.689098,0.689098,Pos
n2060,n3428,Undirected,42582,,,0.730678,0.730678,Pos
n2060,n3642,Undirected,42583,,,0.69087,0.69087,Pos
n2060,n3659,Undirected,42584,,,0.686799,0.686799,Pos
n2060,n3671,Undirected,42585,,,0.598724,0.598724,Pos
n2060,n3828,Undirected,42586,,,0.710227,0.710227,Pos
n2060,n3950,Undirected,42587,,,0.681987,0.681986,Pos
n2060,n4005,Undirected,42588,,,0.702511,0.702511,Pos
n2060,n4064,Undirected,42589,,,0.472179,0.472179,Pos
n2060,n4073,Undirected,42590,,,0.483122,0.483122,Pos
n2060,n4074,Undirected,42591,,,0.450229,0.450229,Pos
n2060,n4179,Undirected,42592,,,0.825919,0.825919,Pos
n2060,n4279,Undirected,42593,,,0.642527,0.642527,Pos
n2060,n4352,Undirected,42594,,,0.735127,0.735127,Pos
n2060,n4377,Undirected,42595,,,0.73651,0.73651,Pos
n2060,n4395,Undirected,42596,,,0.443465,0.443465,Pos
n2060,n4484,Undirected,42597,,,0.666936,0.666936,Pos
n2060,n4529,Undirected,42598,,,0.791893,0.791893,Pos
n2060,n4541,Undirected,42599,,,0.602188,0.602188,Pos
n2060,n4678,Undirected,42600,,,0.738844,0.738844,Pos
n2060,n4687,Undirected,42601,,,0.665712,0.665712,Pos
n2060,n4696,Undirected,42602,,,0.575279,0.575279,Pos
n2060,n4769,Undirected,42603,,,0.71437,0.71437,Pos
n2060,n4870,Undirected,42604,,,0.570967,0.570967,Pos
n2061,n3497,Undirected,42605,,,0.563415,0.563415,Pos
n2062,n2148,Undirected,42606,,,0.460044,0.460044,Pos
n2062,n3022,Undirected,42607,,,0.481478,0.481478,Pos
n2062,n3025,Undirected,42608,,,0.473001,0.473001,Pos
n2062,n3199,Undirected,42609,,,0.450639,0.450639,Pos
n2062,n3411,Undirected,42610,,,0.468923,0.468923,Pos
n2062,n4085,Undirected,42611,,,0.451408,0.451408,Pos
n2062,n4602,Undirected,42612,,,0.45053,0.45053,Pos
n2062,n4886,Undirected,42613,,,0.47256,0.47256,Pos
n2062,n4909,Undirected,42614,,,0.450377,0.450377,Pos
n2063,n2461,Undirected,42615,,,0.443453,0.443453,Pos
n2063,n2503,Undirected,42616,,,0.635199,0.635199,Pos
n2063,n3077,Undirected,42617,,,0.477835,0.477835,Pos
n2063,n3208,Undirected,42618,,,0.464425,0.464425,Pos
n2063,n3482,Undirected,42619,,,0.457462,0.457463,Pos
n2063,n4255,Undirected,42620,,,0.523821,0.523821,Pos
n2065,n3092,Undirected,42621,,,0.480287,0.480287,Pos
n2065,n3452,Undirected,42622,,,0.440234,0.440234,Pos
n2065,n3746,Undirected,42623,,,0.476977,0.476977,Pos
n2066,n2194,Undirected,42624,,,0.783326,0.783326,Pos
n2066,n2273,Undirected,42625,,,0.538652,0.538652,Pos
n2066,n3270,Undirected,42626,,,0.583372,0.583372,Pos
n2066,n3358,Undirected,42627,,,0.539768,0.539768,Pos
n2066,n3393,Undirected,42628,,,0.599729,0.599729,Pos
n2066,n3492,Undirected,42629,,,0.503887,0.503887,Pos
n2066,n3496,Undirected,42630,,,0.449034,0.449034,Pos
n2066,n3599,Undirected,42631,,,0.743734,0.743734,Pos
n2066,n3616,Undirected,42632,,,0.460678,0.460678,Pos
n2066,n3720,Undirected,42633,,,0.479751,0.479751,Pos
n2066,n3807,Undirected,42634,,,0.503848,0.503848,Pos
n2066,n3962,Undirected,42635,,,0.56443,0.56443,Pos
n2066,n4002,Undirected,42636,,,0.749952,0.749952,Pos
n2066,n4098,Undirected,42637,,,0.616325,0.616325,Pos
n2066,n4184,Undirected,42638,,,0.481906,0.481906,Pos
n2066,n4268,Undirected,42639,,,0.537328,0.537328,Pos
n2066,n4286,Undirected,42640,,,0.62759,0.62759,Pos
n2066,n4380,Undirected,42641,,,0.464084,0.464084,Pos
n2066,n4404,Undirected,42642,,,0.58367,0.58367,Pos
n2066,n4407,Undirected,42643,,,0.569755,0.569755,Pos
n2066,n4430,Undirected,42644,,,0.493751,0.493751,Pos
n2066,n4535,Undirected,42645,,,0.544759,0.544759,Pos
n2066,n4620,Undirected,42646,,,0.494078,0.494078,Pos
n2066,n4646,Undirected,42647,,,0.557254,0.557254,Pos
n2066,n4706,Undirected,42648,,,0.727481,0.727481,Pos
n2066,n4734,Undirected,42649,,,0.476873,0.476873,Pos
n2066,n4766,Undirected,42650,,,0.449667,0.449667,Pos
n2066,n4773,Undirected,42651,,,0.607998,0.607998,Pos
n2066,n4776,Undirected,42652,,,0.681911,0.681911,Pos
n2066,n4782,Undirected,42653,,,0.667051,0.667051,Pos
n2066,n4901,Undirected,42654,,,0.573134,0.573134,Pos
n2067,n4090,Undirected,42655,,,0.546235,0.546235,Pos
n2068,n4337,Undirected,42656,,,0.442735,0.442735,Pos
n2069,n2100,Undirected,42657,,,0.493639,0.493639,Pos
n2069,n2613,Undirected,42658,,,0.443164,0.443164,Pos
n2069,n3274,Undirected,42659,,,0.501858,0.501858,Pos
n2069,n3758,Undirected,42660,,,0.505252,0.505252,Pos
n2069,n4066,Undirected,42661,,,0.546332,0.546332,Pos
n2070,n2229,Undirected,42662,,,0.489054,0.489054,Pos
n2070,n2505,Undirected,42663,,,0.44871,0.44871,Pos
n2070,n3170,Undirected,42664,,,0.453421,0.453421,Pos
n2070,n4325,Undirected,42665,,,0.539485,0.539485,Pos
n2070,n4612,Undirected,42666,,,0.541783,0.541783,Pos
n2070,n4650,Undirected,42667,,,0.448179,0.448179,Pos
n2070,n4914,Undirected,42668,,,0.513832,0.513832,Pos
n2071,n2129,Undirected,42669,,,0.479125,0.479125,Pos
n2071,n2567,Undirected,42670,,,0.473832,0.473832,Pos
n2071,n2620,Undirected,42671,,,0.464483,0.464483,Pos
n2071,n2935,Undirected,42672,,,0.487203,0.487203,Pos
n2071,n2979,Undirected,42673,,,0.453166,0.453166,Pos
n2071,n3206,Undirected,42674,,,0.54087,0.54087,Pos
n2071,n3214,Undirected,42675,,,0.480925,0.480925,Pos
n2071,n3510,Undirected,42676,,,0.445969,0.445969,Pos
n2071,n3530,Undirected,42677,,,0.459051,0.459051,Pos
n2071,n3932,Undirected,42678,,,0.491964,0.491964,Pos
n2071,n4127,Undirected,42679,,,0.547077,0.547077,Pos
n2071,n4568,Undirected,42680,,,0.501854,0.501854,Pos
n2071,n4590,Undirected,42681,,,0.45553,0.45553,Pos
n2071,n4643,Undirected,42682,,,0.464004,0.464004,Pos
n2071,n4756,Undirected,42683,,,0.473016,0.473016,Pos
n2071,n4941,Undirected,42684,,,0.518877,0.518877,Pos
n2073,n2729,Undirected,42685,,,0.451701,0.451701,Pos
n2073,n3951,Undirected,42686,,,0.578904,0.578904,Pos
n2073,n4255,Undirected,42687,,,0.452766,0.452766,Pos
n2074,n4858,Undirected,42688,,,0.450321,0.450321,Pos
n2075,n2403,Undirected,42689,,,0.553231,0.553231,Pos
n2075,n2856,Undirected,42690,,,0.446183,0.446183,Pos
n2075,n3297,Undirected,42691,,,0.550543,0.550543,Pos
n2075,n3399,Undirected,42692,,,0.440261,0.440261,Pos
n2075,n3441,Undirected,42693,,,0.459397,0.459397,Pos
n2075,n3470,Undirected,42694,,,0.467908,0.467908,Pos
n2075,n3760,Undirected,42695,,,0.552016,0.552016,Pos
n2075,n3763,Undirected,42696,,,0.474703,0.474703,Pos
n2075,n4116,Undirected,42697,,,0.455356,0.455356,Pos
n2075,n4285,Undirected,42698,,,0.482693,0.482692,Pos
n2075,n4562,Undirected,42699,,,0.451537,0.451537,Pos
n2075,n4763,Undirected,42700,,,0.468578,0.468578,Pos
n2076,n2138,Undirected,42701,,,0.458851,0.458851,Pos
n2076,n2233,Undirected,42702,,,0.478361,0.478361,Pos
n2076,n2348,Undirected,42703,,,0.551704,0.551704,Pos
n2076,n2480,Undirected,42704,,,0.451335,0.451335,Pos
n2076,n2526,Undirected,42705,,,0.447834,0.447834,Pos
n2076,n2553,Undirected,42706,,,0.441619,0.441619,Pos
n2076,n2615,Undirected,42707,,,0.455275,0.455275,Pos
n2076,n2996,Undirected,42708,,,0.57642,0.57642,Pos
n2076,n3075,Undirected,42709,,,0.572775,0.572775,Pos
n2076,n3116,Undirected,42710,,,0.470864,0.470864,Pos
n2076,n3238,Undirected,42711,,,0.736614,0.736614,Pos
n2076,n3446,Undirected,42712,,,0.46738,0.46738,Pos
n2076,n3457,Undirected,42713,,,0.654722,0.654722,Pos
n2076,n3721,Undirected,42714,,,0.726437,0.726437,Pos
n2076,n3731,Undirected,42715,,,0.543902,0.543902,Pos
n2076,n3857,Undirected,42716,,,0.596942,0.596942,Pos
n2076,n3932,Undirected,42717,,,0.460023,0.460023,Pos
n2076,n4127,Undirected,42718,,,0.44041,0.44041,Pos
n2076,n4155,Undirected,42719,,,0.457803,0.457803,Pos
n2076,n4199,Undirected,42720,,,0.455988,0.455988,Pos
n2076,n4347,Undirected,42721,,,0.582862,0.582862,Pos
n2076,n4462,Undirected,42722,,,0.466919,0.466919,Pos
n2076,n4698,Undirected,42723,,,0.530968,0.530968,Pos
n2076,n4751,Undirected,42724,,,0.576363,0.576363,Pos
n2077,n2209,Undirected,42725,,,0.44256,0.44256,Pos
n2077,n2369,Undirected,42726,,,0.500987,0.500987,Pos
n2077,n2873,Undirected,42727,,,0.658063,0.658063,Pos
n2077,n3053,Undirected,42728,,,0.444719,0.444719,Pos
n2077,n3148,Undirected,42729,,,0.441315,0.441315,Pos
n2077,n3160,Undirected,42730,,,0.614961,0.614961,Pos
n2077,n3207,Undirected,42731,,,0.466846,0.466846,Pos
n2077,n3307,Undirected,42732,,,0.460918,0.460918,Pos
n2077,n3572,Undirected,42733,,,0.509752,0.509752,Pos
n2077,n3634,Undirected,42734,,,0.479292,0.479292,Pos
n2077,n3788,Undirected,42735,,,0.474835,0.474835,Pos
n2077,n3807,Undirected,42736,,,0.443082,0.443082,Pos
n2077,n4026,Undirected,42737,,,0.571309,0.571309,Pos
n2077,n4262,Undirected,42738,,,0.441821,0.441821,Pos
n2077,n4683,Undirected,42739,,,0.470221,0.470221,Pos
n2077,n4821,Undirected,42740,,,0.497622,0.497622,Pos
n2078,n2908,Undirected,42741,,,0.4459,0.4459,Pos
n2079,n4511,Undirected,42742,,,0.448195,0.448195,Pos
n2080,n3388,Undirected,42743,,,0.469734,0.469734,Pos
n2080,n3972,Undirected,42744,,,0.470366,0.470366,Pos
n2081,n2129,Undirected,42745,,,0.468351,0.468351,Pos
n2081,n2131,Undirected,42746,,,0.440608,0.440608,Pos
n2081,n2141,Undirected,42747,,,0.455975,0.455975,Pos
n2081,n2268,Undirected,42748,,,0.49836,0.49836,Pos
n2081,n2290,Undirected,42749,,,0.48023,0.48023,Pos
n2081,n2327,Undirected,42750,,,0.483425,0.483425,Pos
n2081,n2427,Undirected,42751,,,0.440822,0.440822,Pos
n2081,n2578,Undirected,42752,,,0.665045,0.665045,Pos
n2081,n2616,Undirected,42753,,,0.471216,0.471216,Pos
n2081,n2636,Undirected,42754,,,0.468396,0.468396,Pos
n2081,n2719,Undirected,42755,,,0.466106,0.466106,Pos
n2081,n2935,Undirected,42756,,,0.535567,0.535567,Pos
n2081,n2971,Undirected,42757,,,0.507558,0.507558,Pos
n2081,n3006,Undirected,42758,,,0.49267,0.49267,Pos
n2081,n3117,Undirected,42759,,,0.524606,0.524606,Pos
n2081,n3151,Undirected,42760,,,0.47831,0.47831,Pos
n2081,n3198,Undirected,42761,,,0.46353,0.46353,Pos
n2081,n3223,Undirected,42762,,,0.464016,0.464016,Pos
n2081,n3366,Undirected,42763,,,0.521492,0.521492,Pos
n2081,n3383,Undirected,42764,,,0.536472,0.536472,Pos
n2081,n3427,Undirected,42765,,,0.647325,0.647325,Pos
n2081,n3466,Undirected,42766,,,0.582349,0.582349,Pos
n2081,n3471,Undirected,42767,,,0.461856,0.461856,Pos
n2081,n3590,Undirected,42768,,,0.50522,0.50522,Pos
n2081,n3593,Undirected,42769,,,0.470774,0.470774,Pos
n2081,n3620,Undirected,42770,,,0.45405,0.45405,Pos
n2081,n3723,Undirected,42771,,,0.486666,0.486666,Pos
n2081,n3752,Undirected,42772,,,0.463914,0.463914,Pos
n2081,n3816,Undirected,42773,,,0.551364,0.551364,Pos
n2081,n3819,Undirected,42774,,,0.441842,0.441842,Pos
n2081,n3845,Undirected,42775,,,0.453397,0.453397,Pos
n2081,n3873,Undirected,42776,,,0.443379,0.443379,Pos
n2081,n3880,Undirected,42777,,,0.463617,0.463617,Pos
n2081,n3898,Undirected,42778,,,0.525052,0.525052,Pos
n2081,n3958,Undirected,42779,,,0.465377,0.465377,Pos
n2081,n4027,Undirected,42780,,,0.490726,0.490726,Pos
n2081,n4063,Undirected,42781,,,0.488746,0.488746,Pos
n2081,n4072,Undirected,42782,,,0.444352,0.444352,Pos
n2081,n4137,Undirected,42783,,,0.483656,0.483656,Pos
n2081,n4187,Undirected,42784,,,0.461465,0.461465,Pos
n2081,n4227,Undirected,42785,,,0.457034,0.457034,Pos
n2081,n4252,Undirected,42786,,,0.525144,0.525144,Pos
n2081,n4254,Undirected,42787,,,0.462743,0.462743,Pos
n2081,n4273,Undirected,42788,,,0.467958,0.467958,Pos
n2081,n4353,Undirected,42789,,,0.475562,0.475562,Pos
n2081,n4373,Undirected,42790,,,0.489165,0.489165,Pos
n2081,n4444,Undirected,42791,,,0.498823,0.498823,Pos
n2081,n4488,Undirected,42792,,,0.524288,0.524288,Pos
n2081,n4531,Undirected,42793,,,0.449778,0.449778,Pos
n2081,n4582,Undirected,42794,,,0.461183,0.461183,Pos
n2081,n4596,Undirected,42795,,,0.496892,0.496892,Pos
n2081,n4740,Undirected,42796,,,0.486028,0.486028,Pos
n2081,n4833,Undirected,42797,,,0.517652,0.517652,Pos
n2081,n4844,Undirected,42798,,,0.491867,0.491867,Pos
n2081,n4867,Undirected,42799,,,0.440595,0.440595,Pos
n2081,n4879,Undirected,42800,,,0.504276,0.504276,Pos
n2081,n4886,Undirected,42801,,,0.502112,0.502112,Pos
n2081,n4928,Undirected,42802,,,0.449571,0.449571,Pos
n2081,n4941,Undirected,42803,,,0.452707,0.452707,Pos
n2082,n2521,Undirected,42804,,,0.483551,0.483551,Pos
n2082,n2987,Undirected,42805,,,0.520839,0.520839,Pos
n2082,n3014,Undirected,42806,,,0.471067,0.471067,Pos
n2082,n3099,Undirected,42807,,,0.519527,0.519527,Pos
n2082,n3321,Undirected,42808,,,0.569204,0.569204,Pos
n2082,n3454,Undirected,42809,,,0.460267,0.460267,Pos
n2082,n3635,Undirected,42810,,,0.483069,0.483069,Pos
n2082,n3797,Undirected,42811,,,0.582863,0.582863,Pos
n2082,n3825,Undirected,42812,,,0.514035,0.514035,Pos
n2082,n3884,Undirected,42813,,,0.481338,0.481338,Pos
n2082,n4398,Undirected,42814,,,0.553492,0.553492,Pos
n2082,n4583,Undirected,42815,,,0.574631,0.574631,Pos
n2083,n2558,Undirected,42816,,,0.444061,0.444061,Pos
n2083,n2610,Undirected,42817,,,0.464146,0.464146,Pos
n2083,n4351,Undirected,42818,,,0.447567,0.447567,Pos
n2084,n2086,Undirected,42819,,,0.539646,0.539646,Pos
n2084,n2122,Undirected,42820,,,0.654186,0.654186,Pos
n2084,n2158,Undirected,42821,,,0.705947,0.705947,Pos
n2084,n2227,Undirected,42822,,,0.545169,0.545169,Pos
n2084,n2379,Undirected,42823,,,0.781048,0.781048,Pos
n2084,n2422,Undirected,42824,,,0.595771,0.595771,Pos
n2084,n2522,Undirected,42825,,,0.682876,0.682876,Pos
n2084,n2545,Undirected,42826,,,0.588775,0.588775,Pos
n2084,n2598,Undirected,42827,,,0.724847,0.724847,Pos
n2084,n2625,Undirected,42828,,,0.589752,0.589752,Pos
n2084,n2665,Undirected,42829,,,0.773305,0.773305,Pos
n2084,n2712,Undirected,42830,,,0.784753,0.784753,Pos
n2084,n2798,Undirected,42831,,,0.633798,0.633798,Pos
n2084,n2800,Undirected,42832,,,0.599233,0.599233,Pos
n2084,n2815,Undirected,42833,,,0.518969,0.518969,Pos
n2084,n2841,Undirected,42834,,,0.783299,0.783299,Pos
n2084,n2860,Undirected,42835,,,0.712244,0.712244,Pos
n2084,n2930,Undirected,42836,,,0.492252,0.492252,Pos
n2084,n2934,Undirected,42837,,,0.684219,0.684219,Pos
n2084,n3031,Undirected,42838,,,0.785678,0.785678,Pos
n2084,n3128,Undirected,42839,,,0.774538,0.774538,Pos
n2084,n3185,Undirected,42840,,,0.701008,0.701008,Pos
n2084,n3196,Undirected,42841,,,0.78147,0.78147,Pos
n2084,n3250,Undirected,42842,,,0.655816,0.655816,Pos
n2084,n3267,Undirected,42843,,,0.458065,0.458065,Pos
n2084,n3428,Undirected,42844,,,0.606324,0.606324,Pos
n2084,n3619,Undirected,42845,,,0.465947,0.465947,Pos
n2084,n3642,Undirected,42846,,,0.572107,0.572107,Pos
n2084,n3659,Undirected,42847,,,0.600262,0.600262,Pos
n2084,n3671,Undirected,42848,,,0.697646,0.697646,Pos
n2084,n3697,Undirected,42849,,,0.573143,0.573143,Pos
n2084,n3828,Undirected,42850,,,0.783711,0.783711,Pos
n2084,n3950,Undirected,42851,,,0.712771,0.712771,Pos
n2084,n4005,Undirected,42852,,,0.784408,0.784408,Pos
n2084,n4064,Undirected,42853,,,0.549639,0.549639,Pos
n2084,n4073,Undirected,42854,,,0.492,0.492,Pos
n2084,n4074,Undirected,42855,,,0.637721,0.637721,Pos
n2084,n4179,Undirected,42856,,,0.672122,0.672122,Pos
n2084,n4279,Undirected,42857,,,0.81987,0.81987,Pos
n2084,n4352,Undirected,42858,,,0.773223,0.773223,Pos
n2084,n4377,Undirected,42859,,,0.772824,0.772824,Pos
n2084,n4468,Undirected,42860,,,0.508638,0.508638,Pos
n2084,n4484,Undirected,42861,,,0.787882,0.787882,Pos
n2084,n4529,Undirected,42862,,,0.496619,0.496619,Pos
n2084,n4541,Undirected,42863,,,0.548138,0.548138,Pos
n2084,n4678,Undirected,42864,,,0.615655,0.615655,Pos
n2084,n4687,Undirected,42865,,,0.848213,0.848213,Pos
n2084,n4696,Undirected,42866,,,0.830131,0.830131,Pos
n2084,n4769,Undirected,42867,,,0.715427,0.715427,Pos
n2085,n3394,Undirected,42868,,,0.455679,0.455679,Pos
n2085,n4394,Undirected,42869,,,0.471248,0.471248,Pos
n2085,n4748,Undirected,42870,,,0.446317,0.446317,Pos
n2086,n2158,Undirected,42871,,,0.454342,0.454342,Pos
n2086,n2379,Undirected,42872,,,0.499759,0.499759,Pos
n2086,n2483,Undirected,42873,,,0.485616,0.485616,Pos
n2086,n2545,Undirected,42874,,,0.471528,0.471528,Pos
n2086,n2598,Undirected,42875,,,0.462388,0.462388,Pos
n2086,n2665,Undirected,42876,,,0.495078,0.495078,Pos
n2086,n2712,Undirected,42877,,,0.500381,0.500381,Pos
n2086,n2815,Undirected,42878,,,0.627392,0.627392,Pos
n2086,n2841,Undirected,42879,,,0.497438,0.497438,Pos
n2086,n2860,Undirected,42880,,,0.452917,0.452917,Pos
n2086,n2934,Undirected,42881,,,0.707466,0.707466,Pos
n2086,n3031,Undirected,42882,,,0.502043,0.502043,Pos
n2086,n3080,Undirected,42883,,,0.480257,0.480257,Pos
n2086,n3128,Undirected,42884,,,0.496327,0.496327,Pos
n2086,n3196,Undirected,42885,,,0.499707,0.499707,Pos
n2086,n3388,Undirected,42886,,,0.461931,0.461931,Pos
n2086,n3525,Undirected,42887,,,0.451322,0.451322,Pos
n2086,n3637,Undirected,42888,,,0.574601,0.574601,Pos
n2086,n3670,Undirected,42889,,,0.495898,0.495898,Pos
n2086,n3671,Undirected,42890,,,0.471464,0.471464,Pos
n2086,n3681,Undirected,42891,,,0.461962,0.461962,Pos
n2086,n3697,Undirected,42892,,,0.596064,0.596064,Pos
n2086,n3702,Undirected,42893,,,0.498328,0.498328,Pos
n2086,n3771,Undirected,42894,,,0.56432,0.56432,Pos
n2086,n3828,Undirected,42895,,,0.499695,0.499695,Pos
n2086,n3950,Undirected,42896,,,0.453264,0.453264,Pos
n2086,n4005,Undirected,42897,,,0.50072,0.50072,Pos
n2086,n4074,Undirected,42898,,,0.461266,0.461266,Pos
n2086,n4279,Undirected,42899,,,0.497919,0.497919,Pos
n2086,n4352,Undirected,42900,,,0.493869,0.493869,Pos
n2086,n4377,Undirected,42901,,,0.494144,0.494144,Pos
n2086,n4468,Undirected,42902,,,0.457099,0.457099,Pos
n2086,n4481,Undirected,42903,,,0.485204,0.485204,Pos
n2086,n4484,Undirected,42904,,,0.502844,0.502844,Pos
n2086,n4493,Undirected,42905,,,0.46624,0.46624,Pos
n2086,n4495,Undirected,42906,,,0.546547,0.546547,Pos
n2086,n4630,Undirected,42907,,,0.517135,0.517135,Pos
n2086,n4687,Undirected,42908,,,0.534685,0.534685,Pos
n2086,n4696,Undirected,42909,,,0.519219,0.519219,Pos
n2086,n4700,Undirected,42910,,,0.489304,0.489304,Pos
n2086,n4769,Undirected,42911,,,0.44304,0.44304,Pos
n2086,n4847,Undirected,42912,,,0.498542,0.498542,Pos
n2087,n3091,Undirected,42913,,,0.490344,0.490344,Pos
n2087,n4582,Undirected,42914,,,0.461089,0.461089,Pos
n2087,n4643,Undirected,42915,,,0.452211,0.452211,Pos
n2089,n2098,Undirected,42916,,,0.592143,0.592143,Pos
n2089,n2176,Undirected,42917,,,0.499163,0.499163,Pos
n2089,n2266,Undirected,42918,,,0.461239,0.461239,Pos
n2089,n2556,Undirected,42919,,,0.524585,0.524585,Pos
n2089,n3355,Undirected,42920,,,0.456395,0.456395,Pos
n2089,n3613,Undirected,42921,,,0.449608,0.449608,Pos
n2089,n3850,Undirected,42922,,,0.474044,0.474044,Pos
n2089,n3959,Undirected,42923,,,0.474798,0.474798,Pos
n2089,n4185,Undirected,42924,,,0.477537,0.477537,Pos
n2089,n4550,Undirected,42925,,,0.48116,0.48116,Pos
n2089,n4851,Undirected,42926,,,0.583697,0.583697,Pos
n2089,n4939,Undirected,42927,,,0.577755,0.577755,Pos
n2090,n2583,Undirected,42928,,,0.451792,0.451792,Pos
n2090,n3606,Undirected,42929,,,0.442361,0.442361,Pos
n2090,n4084,Undirected,42930,,,0.44234,0.44234,Pos
n2091,n2864,Undirected,42931,,,0.451031,0.451031,Pos
n2091,n3419,Undirected,42932,,,0.537187,0.537187,Pos
n2091,n4025,Undirected,42933,,,0.485809,0.485809,Pos
n2091,n4167,Undirected,42934,,,0.475157,0.475157,Pos
n2091,n4718,Undirected,42935,,,0.504777,0.504777,Pos
n2091,n4903,Undirected,42936,,,0.475845,0.475845,Pos
n2092,n2150,Undirected,42937,,,0.516426,0.516426,Pos
n2092,n2570,Undirected,42938,,,0.462561,0.462561,Pos
n2092,n2680,Undirected,42939,,,0.460532,0.460532,Pos
n2092,n2747,Undirected,42940,,,0.477737,0.477737,Pos
n2092,n3093,Undirected,42941,,,0.479149,0.479149,Pos
n2092,n3123,Undirected,42942,,,0.624697,0.624697,Pos
n2092,n3279,Undirected,42943,,,0.443313,0.443313,Pos
n2092,n3282,Undirected,42944,,,0.536889,0.536889,Pos
n2092,n3662,Undirected,42945,,,0.450118,0.450118,Pos
n2092,n3757,Undirected,42946,,,0.509283,0.509283,Pos
n2092,n3860,Undirected,42947,,,0.452516,0.452516,Pos
n2092,n3905,Undirected,42948,,,0.488919,0.488919,Pos
n2092,n3918,Undirected,42949,,,0.527985,0.527985,Pos
n2092,n4312,Undirected,42950,,,0.488713,0.488713,Pos
n2092,n4350,Undirected,42951,,,0.443489,0.443489,Pos
n2092,n4585,Undirected,42952,,,0.474961,0.474961,Pos
n2092,n4712,Undirected,42953,,,0.521203,0.521203,Pos
n2092,n4904,Undirected,42954,,,0.562634,0.562634,Pos
n2093,n2125,Undirected,42955,,,0.643801,0.643801,Pos
n2093,n2130,Undirected,42956,,,0.456304,0.456304,Pos
n2093,n2226,Undirected,42957,,,0.513846,0.513846,Pos
n2093,n2283,Undirected,42958,,,0.708419,0.708419,Pos
n2093,n2394,Undirected,42959,,,0.442231,0.442231,Pos
n2093,n2523,Undirected,42960,,,0.454337,0.454337,Pos
n2093,n2717,Undirected,42961,,,0.694663,0.694663,Pos
n2093,n2752,Undirected,42962,,,0.484443,0.484443,Pos
n2093,n2773,Undirected,42963,,,0.719715,0.719715,Pos
n2093,n2806,Undirected,42964,,,0.520621,0.520621,Pos
n2093,n2846,Undirected,42965,,,0.718582,0.718582,Pos
n2093,n2994,Undirected,42966,,,0.719837,0.719837,Pos
n2093,n3089,Undirected,42967,,,0.472956,0.472956,Pos
